305.694,0.919
305.384,0.919
305.435,0.919
305.539,0.918
305.591,0.919
305.539,0.919
305.591,0.919
305.539,0.919
305.539,0.919
305.487,0.919
305.435,0.919
305.539,0.919
305.487,0.918
305.487,0.919
305.539,0.918
305.487,0.919
305.435,0.919
305.435,0.918
305.435,0.919
305.435,0.918
305.384,0.919
305.435,0.918
305.487,0.918
305.487,0.918
305.487,0.919
305.487,0.918
305.332,0.918
305.332,0.918
305.280,0.918
305.435,0.918
305.332,0.918
305.435,0.918
305.435,0.918
305.435,0.918
305.435,0.918
305.435,0.918
305.435,0.918
305.332,0.918
305.332,0.918
305.435,0.918
305.332,0.918
305.435,0.918
305.487,0.918
305.435,0.918
305.487,0.918
305.435,0.918
305.280,0.918
305.332,0.918
305.280,0.918
305.332,0.918
305.176,0.918
305.228,0.918
305.280,0.918
305.280,0.918
305.280,0.918
305.332,0.918
305.280,0.918
305.435,0.918
305.332,0.918
305.280,0.918
305.280,0.918
305.332,0.918
305.228,0.918
305.280,0.918
305.228,0.918
305.228,0.918
305.125,0.918
305.176,0.918
305.228,0.918
305.280,0.918
305.228,0.918
305.280,0.918
305.280,0.918
305.280,0.918
305.332,0.918
305.384,0.918
305.280,0.918
305.125,0.918
305.280,0.918
305.228,0.918
305.280,0.918
305.280,0.918
305.176,0.918
305.332,0.918
305.280,0.918
305.228,0.918
305.280,0.918
305.176,0.918
305.176,0.918
305.280,0.918
305.125,0.918
305.176,0.918
305.228,0.918
305.332,0.918
305.228,0.918
305.228,0.918
305.228,0.918
305.280,0.918
305.228,0.918
305.125,0.918
305.228,0.918
305.125,0.918
305.125,0.918
305.125,0.918
305.125,0.918
305.073,0.918
305.125,0.918
305.228,0.918
305.176,0.918
305.228,0.918
305.125,0.918
305.280,0.918
305.125,0.918
305.125,0.918
305.125,0.918
305.073,0.918
305.021,0.918
305.125,0.918
305.125,0.918
305.073,0.918
305.073,0.918
305.073,0.918
305.176,0.918
305.125,0.918
305.125,0.918
305.125,0.918
305.125,0.918
305.073,0.918
305.073,0.918
305.073,0.918
305.125,0.918
305.021,0.918
305.073,0.918
305.021,0.918
305.021,0.918
305.021,0.918
305.021,0.918
304.969,0.918
305.021,0.918
304.917,0.918
304.969,0.918
304.917,0.918
305.021,0.918
305.073,0.918
305.073,0.918
305.073,0.918
304.969,0.918
305.021,0.918
305.021,0.918
305.073,0.918
305.021,0.918
305.125,0.918
305.073,0.918
305.073,0.918
305.073,0.918
305.021,0.918
305.073,0.918
305.021,0.918
305.073,0.918
305.073,0.918
305.073,0.918
304.969,0.918
305.073,0.918
305.073,0.918
305.021,0.918
305.021,0.918
304.969,0.918
304.969,0.918
305.021,0.918
305.021,0.918
305.073,0.918
304.969,0.918
304.969,0.918
305.021,0.918
305.021,0.918
304.969,0.918
305.021,0.918
304.917,0.918
304.917,0.918
304.917,0.918
304.969,0.918
304.969,0.918
304.969,0.918
305.021,0.918
304.969,0.917
304.969,0.918
305.021,0.917
304.969,0.918
304.969,0.917
305.021,0.917
304.969,0.917
304.969,0.918
304.814,0.917
304.866,0.917
304.866,0.917
304.917,0.917
304.762,0.918
304.814,0.917
304.866,0.917
304.917,0.918
304.866,0.918
304.814,0.917
304.814,0.918
304.762,0.918
304.814,0.918
304.969,0.918
304.917,0.917
304.814,0.917
304.866,0.917
304.814,0.918
304.814,0.917
304.866,0.917
304.814,0.917
304.814,0.917
304.814,0.917
304.866,0.917
304.866,0.917
304.814,0.917
304.917,0.917
304.762,0.917
304.814,0.917
304.762,0.917
304.814,0.917
304.814,0.917
304.814,0.917
304.814,0.917
304.762,0.917
304.866,0.917
304.762,0.917
304.866,0.917
304.814,0.917
304.917,0.917
304.814,0.917
304.814,0.917
304.762,0.917
304.762,0.917
304.762,0.917
304.814,0.917
304.814,0.917
304.762,0.917
304.917,0.917
304.710,0.917
304.866,0.917
304.814,0.917
304.762,0.917
304.762,0.917
304.658,0.917
304.710,0.917
304.814,0.917
304.710,0.917
304.710,0.917
304.814,0.917
304.710,0.917
304.762,0.917
304.762,0.917
304.710,0.917
304.710,0.917
304.658,0.917
304.762,0.917
304.710,0.917
304.710,0.917
304.658,0.917
304.762,0.917
304.606,0.917
304.606,0.917
304.555,0.917
304.814,0.917
304.762,0.917
304.710,0.917
304.555,0.917
304.658,0.917
304.606,0.917
304.658,0.917
304.710,0.917
304.606,0.917
304.814,0.917
304.606,0.917
304.658,0.917
304.606,0.917
304.555,0.917
304.658,0.917
304.814,0.917
304.606,0.917
304.658,0.917
304.658,0.917
304.606,0.917
304.606,0.917
304.606,0.917
304.658,0.917
304.606,0.917
304.606,0.917
304.606,0.917
304.658,0.917
304.710,0.917
304.606,0.917
304.606,0.917
304.606,0.917
304.658,0.917
304.606,0.917
304.606,0.917
304.606,0.917
304.606,0.917
304.555,0.917
304.606,0.917
304.658,0.917
304.606,0.917
304.503,0.917
304.555,0.917
304.503,0.917
304.606,0.917
304.555,0.917
304.503,0.917
304.503,0.917
304.606,0.917
304.451,0.917
304.503,0.917
304.555,0.917
304.555,0.917
304.451,0.917
304.606,0.917
304.503,0.917
304.555,0.917
304.606,0.917
304.503,0.917
304.555,0.917
304.606,0.917
304.451,0.917
304.347,0.917
304.451,0.917
304.555,0.917
304.451,0.917
304.555,0.917
304.451,0.917
304.451,0.917
304.555,0.917
304.503,0.917
304.347,0.917
304.503,0.917
304.399,0.917
304.399,0.917
