94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.5
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.046,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.152,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.258,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.364,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.501
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.47,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.502
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.576,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.503
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
94.682,0.504
